0,0.6929332911968231
1,0.6902353316545486
2,0.6911629885435104
3,0.6875787377357483
4,0.6889695078134537
5,0.6820781826972961
6,0.685537189245224
7,0.6939292550086975
8,0.6849596202373505
9,0.686844140291214
10,0.6249779164791107
11,0.5812824964523315
12,0.6025451421737671
13,0.5360923111438751
14,0.5313189923763275
15,0.5133958905935287
16,0.5310152992606163
17,0.5198188349604607
18,0.4882298409938812
19,0.5011118575930595
20,0.4875495433807373
21,0.48315907269716263
22,0.47249291092157364
23,0.45865513384342194
24,0.4900226816534996
25,0.46951761841773987
26,0.4749692752957344
27,0.4455817714333534
28,0.4710608273744583
29,0.46744372695684433
30,0.4619366303086281
31,0.4554904028773308
32,0.4664350748062134
33,0.47147657722234726
34,0.4689558669924736
35,0.4509122967720032
36,0.467646561563015
37,0.4307842031121254
38,0.43413780629634857
39,0.43098560720682144
40,0.4641982316970825
41,0.45273393392562866
42,0.4514949396252632
43,0.4533870816230774
44,0.43324147164821625
45,0.4426095485687256
46,0.43403561413288116
47,0.4402077719569206
48,0.45295456796884537
49,0.4607245847582817
50,0.4398230239748955
51,0.43471498787403107
52,0.4167178049683571
53,0.48086756467819214
54,0.423759862780571
55,0.4264770597219467
56,0.4550730139017105
57,0.4108785465359688
58,0.4240209087729454
59,0.42554330825805664
60,0.42948364466428757
61,0.4344663470983505
62,0.4175751656293869
63,0.43153265863657
64,0.44163788855075836
65,0.4502529576420784
66,0.4281007647514343
67,0.4484468176960945
68,0.4208797737956047
69,0.4393899440765381
70,0.4365663081407547
71,0.4151184856891632
72,0.4255034923553467
73,0.42642802000045776
74,0.42652613669633865
75,0.4127603992819786
76,0.438567690551281
77,0.433795303106308
78,0.4215700626373291
79,0.4323754608631134
80,0.4070713147521019
81,0.43206886947155
82,0.4150455743074417
83,0.41003143787384033
84,0.41555020958185196
85,0.42449095100164413
86,0.41142814606428146
87,0.4234839752316475
88,0.4186541959643364
89,0.4227495416998863
90,0.3926125690340996
91,0.4127774015069008
92,0.42708440124988556
93,0.40855368226766586
94,0.40979740768671036
95,0.4115355983376503
96,0.41730301082134247
97,0.4220713749527931
98,0.4203149527311325
99,0.4008384346961975
100,0.4199659079313278
101,0.42420417815446854
102,0.43295152485370636
103,0.40915218740701675
104,0.42757614701986313
105,0.40394945442676544
106,0.416410356760025
107,0.4257100075483322
108,0.41791920363903046
109,0.4227967783808708
110,0.3892684653401375
111,0.4086807072162628
112,0.4332655742764473
113,0.4238518476486206
114,0.3970489129424095
115,0.4139060452580452
116,0.42367225885391235
117,0.38951771706342697
118,0.4104231521487236
119,0.3998391404747963
120,0.3914271667599678
121,0.4155711904168129
122,0.41777967661619186
123,0.4146048575639725
124,0.40035101026296616
125,0.3927180990576744
126,0.4077445864677429
127,0.4126359447836876
128,0.41760364174842834
129,0.3933468237519264
130,0.41733137518167496
131,0.40455348789691925
132,0.4139012321829796
133,0.38906893879175186
134,0.40849199146032333
135,0.3953235521912575
136,0.4044429287314415
137,0.38503969460725784
138,0.3937291204929352
139,0.39488980174064636
140,0.397326797246933
141,0.3932845667004585
142,0.4363965392112732
143,0.3937963992357254
144,0.4209289327263832
145,0.38130155950784683
146,0.4041745439171791
147,0.3984300494194031
148,0.4086172506213188
149,0.39088041335344315
150,0.3905932083725929
151,0.402837336063385
152,0.4079554006457329
153,0.4100078046321869
154,0.3953801244497299
155,0.3942432552576065
156,0.3819506913423538
157,0.4031078815460205
158,0.38883305341005325
159,0.3882681503891945
160,0.39970190078020096
161,0.37709126621484756
162,0.3996766433119774
163,0.3965914621949196
164,0.4213699847459793
165,0.39383465051651
166,0.38728202134370804
167,0.3979877904057503
168,0.38219406455755234
169,0.4062713459134102
170,0.4017438367009163
171,0.3848918452858925
172,0.38287749886512756
173,0.39985306560993195
174,0.41187044233083725
175,0.37641479820013046
176,0.3905489817261696
177,0.38385698199272156
178,0.3929489180445671
179,0.39008308202028275
180,0.39730047434568405
181,0.3954295516014099
182,0.3901398777961731
183,0.3924258202314377
184,0.39417845010757446
185,0.4034108519554138
186,0.3864119425415993
187,0.3891526460647583
188,0.38808349519968033
189,0.39688098430633545
190,0.4019986018538475
191,0.3850755989551544
192,0.38632459938526154
193,0.4015331193804741
194,0.37714145332574844
195,0.3876122385263443
196,0.3998638913035393
197,0.36806153506040573
198,0.3811022937297821
199,0.38710305839776993
200,0.3749973401427269
201,0.39645563811063766
202,0.3809586986899376
203,0.4074428454041481
204,0.3793734163045883
205,0.3748925179243088
206,0.38929592072963715
207,0.36442460864782333
208,0.3849135786294937
209,0.37303707748651505
210,0.3758494704961777
211,0.37558774650096893
212,0.3854772821068764
213,0.36764704436063766
214,0.36801255494356155
215,0.362804539501667
216,0.3881228044629097
217,0.3766068369150162
218,0.4019388481974602
219,0.3972681239247322
220,0.3960930034518242
221,0.3777957558631897
222,0.36434104293584824
223,0.3928927332162857
224,0.3680397942662239
225,0.3697417676448822
226,0.363741435110569
227,0.3580886945128441
228,0.3871157616376877
229,0.38148465752601624
230,0.3922952860593796
231,0.36666685342788696
232,0.3716074675321579
233,0.38052205741405487
234,0.38855794817209244
235,0.3678257688879967
236,0.3795759901404381
237,0.3636048138141632
238,0.3540042117238045
239,0.363047294318676
240,0.3836982250213623
241,0.38341981172561646
242,0.3943011611700058
243,0.3769955113530159
244,0.36841804534196854
245,0.3733239993453026
246,0.38049768656492233
247,0.39061354100704193
248,0.39334574341773987
249,0.36578767746686935
