,0
0,0.6932734698057175
1,0.6932087540626526
2,0.6926010102033615
3,0.6927797496318817
4,0.6929517239332199
5,0.6933416873216629
6,0.692856952548027
7,0.6926782429218292
8,0.6927547305822372
9,0.692688450217247
10,0.6923199146986008
11,0.6929273456335068
12,0.6918868571519852
13,0.6917761117219925
14,0.6918264031410217
15,0.6922583281993866
16,0.6909347921609879
17,0.6896582841873169
18,0.6916705667972565
19,0.6900976747274399
20,0.6919559389352798
21,0.6893492639064789
22,0.6929757744073868
23,0.6865650117397308
24,0.685381680727005
25,0.6855502426624298
26,0.6773096770048141
27,0.6738509237766266
28,0.6720719337463379
29,0.656316414475441
30,0.5658255219459534
31,0.5538641661405563
32,0.5381461679935455
33,0.501372754573822
34,0.4918593615293503
35,0.5130759626626968
36,0.4966663122177124
37,0.5118616297841072
38,0.49986542016267776
39,0.49065373837947845
40,0.49167443066835403
41,0.47384462505578995
42,0.4889758750796318
43,0.5259226262569427
44,0.5022489205002785
45,0.47985927760601044
46,0.4685361459851265
47,0.4973345845937729
48,0.4928329735994339
49,0.476119726896286
50,0.4809756428003311
51,0.4826240688562393
52,0.4880722239613533
53,0.4966191276907921
54,0.47637689113616943
55,0.48208198696374893
56,0.49970193952322006
57,0.5030746608972549
58,0.47705744206905365
59,0.4892622083425522
60,0.47335240989923477
61,0.4927532747387886
62,0.4785282760858536
63,0.5030935406684875
64,0.4828839898109436
65,0.47803378105163574
66,0.4929114952683449
67,0.4670818969607353
68,0.45955319702625275
69,0.4970989525318146
70,0.47089195996522903
71,0.4821467474102974
72,0.46375300735235214
73,0.4695030599832535
74,0.46977538615465164
75,0.47867976129055023
76,0.46063167601823807
77,0.48030609637498856
78,0.46242912858724594
79,0.4528976082801819
80,0.475238136947155
81,0.469896137714386
82,0.4865073412656784
83,0.45623190701007843
84,0.4892617464065552
85,0.47475436329841614
86,0.47508805990219116
87,0.48295775800943375
88,0.4824402630329132
89,0.48746127635240555
90,0.5031795054674149
91,0.48772089183330536
92,0.46896977722644806
93,0.48509661108255386
94,0.48147063702344894
95,0.49195682257413864
96,0.4689435511827469
97,0.4711780771613121
98,0.4701847657561302
99,0.4782401919364929
100,0.49301716685295105
101,0.46201223880052567
102,0.4792292192578316
103,0.4721551313996315
104,0.48271704465150833
105,0.45342695713043213
106,0.4759308323264122
107,0.4611888825893402
108,0.4675992280244827
109,0.5021319016814232
110,0.4818185195326805
111,0.49144408106803894
112,0.4570496454834938
113,0.4720827639102936
114,0.4719800427556038
115,0.4589616283774376
116,0.4628918543457985
117,0.48335494101047516
118,0.47361215204000473
119,0.4652657061815262
120,0.4670012444257736
121,0.4821372926235199
122,0.4634019508957863
123,0.4601876437664032
124,0.46181031316518784
125,0.4772298336029053
126,0.4578602910041809
127,0.46892064064741135
128,0.4576782137155533
129,0.4830297902226448
130,0.4692414179444313
131,0.48053835332393646
132,0.47714121639728546
133,0.4596804454922676
134,0.4693104103207588
135,0.4737819880247116
136,0.49339067935943604
137,0.46620509028434753
138,0.46155398339033127
139,0.4600314423441887
140,0.47760795056819916
141,0.4668625146150589
142,0.47599928826093674
143,0.4870018735527992
144,0.47571462392807007
145,0.4785923883318901
146,0.47512929141521454
147,0.47393687814474106
148,0.47603121399879456
149,0.47257421910762787
150,0.4616906866431236
151,0.47599034011363983
152,0.4553782120347023
153,0.47828273475170135
154,0.47901052236557007
155,0.4702925384044647
156,0.48544155806303024
157,0.46244271099567413
158,0.47414808720350266
159,0.45944078266620636
160,0.47297944128513336
161,0.46001503616571426
162,0.46867939084768295
163,0.4750600606203079
164,0.4736376777291298
165,0.4692320004105568
166,0.45959752798080444
167,0.46298008412122726
168,0.45219799876213074
169,0.4654971957206726
170,0.4756857380270958
171,0.446160726249218
172,0.47385168820619583
173,0.4697045758366585
174,0.47353024780750275
175,0.4917536750435829
176,0.4773000180721283
177,0.46824008971452713
178,0.5019512698054314
179,0.4962168410420418
180,0.471823588013649
181,0.46608787029981613
182,0.47374633699655533
183,0.49001968652009964
184,0.45062949508428574
185,0.4759916365146637
186,0.46826449781656265
187,0.45580125600099564
188,0.4713748097419739
189,0.47793465852737427
190,0.48796307295560837
191,0.43369289487600327
192,0.46850675344467163
193,0.459175705909729
194,0.4882787987589836
195,0.45592059195041656
196,0.4651123657822609
197,0.4745960384607315
198,0.484143927693367
199,0.4670945629477501
200,0.4663064032793045
201,0.4648054167628288
202,0.4859967306256294
203,0.4702972173690796
204,0.4597151130437851
205,0.4614689350128174
206,0.47265197336673737
207,0.4710228964686394
208,0.4677293226122856
209,0.4570757672190666
210,0.46345914900302887
211,0.47194308042526245
212,0.4592525437474251
213,0.44666752964258194
214,0.49365711957216263
215,0.48546160757541656
216,0.4476541802287102
217,0.4928183928132057
218,0.460735447704792
219,0.45848971605300903
220,0.45945044606924057
221,0.456765353679657
222,0.4674588143825531
223,0.4832511246204376
224,0.48406173288822174
225,0.4652404636144638
226,0.44765323400497437
227,0.48759039491415024
228,0.48526619374752045
229,0.47029393166303635
230,0.4553174674510956
231,0.4834638610482216
232,0.46634335070848465
233,0.4962291046977043
234,0.4763336777687073
235,0.4590361937880516
236,0.47739461064338684
237,0.47742464393377304
238,0.4861718788743019
239,0.44205883890390396
240,0.46009132266044617
241,0.4856923818588257
242,0.4759133532643318
243,0.47827955335378647
244,0.45639345049858093
245,0.4898875579237938
246,0.4544122591614723
247,0.48770424723625183
248,0.4770740866661072
249,0.4762595370411873
