,0
0,0.507940108892922
1,0.5081669691470054
2,0.5081669691470054
3,0.5081669691470054
4,0.5081669691470054
5,0.5081669691470054
6,0.5081669691470054
7,0.5081669691470054
8,0.5081669691470054
9,0.5081669691470054
10,0.5081669691470054
11,0.5081669691470054
12,0.5081669691470054
13,0.5081669691470054
14,0.5081669691470054
15,0.5081669691470054
16,0.5081669691470054
17,0.5081669691470054
18,0.5081669691470054
19,0.5081669691470054
20,0.5081669691470054
21,0.5107758620689655
22,0.5566016333938294
23,0.5696460980036298
24,0.5703266787658802
25,0.5686252268602541
26,0.5914246823956443
27,0.5931261343012704
28,0.5894963702359347
29,0.5974364791288567
30,0.5890426497277677
31,0.598570780399274
32,0.5952813067150635
33,0.5966424682395645
34,0.5953947368421053
35,0.59505444646098
36,0.5801950998185118
37,0.5981170598911071
38,0.595508166969147
39,0.6000453720508166
40,0.6056034482758621
41,0.6096869328493648
42,0.6103675136116152
43,0.6145644283121597
44,0.6176270417422868
45,0.6187613430127041
46,0.6127495462794919
47,0.6133166969147006
48,0.6155852994555354
49,0.6213702359346642
50,0.6263611615245009
51,0.6245462794918331
52,0.6215970961887477
53,0.6196687840290381
54,0.621029945553539
55,0.6247731397459165
56,0.6254537205081669
57,0.6197822141560798
58,0.6225045372050817
59,0.6245462794918331
60,0.6323729582577132
61,0.6377041742286751
62,0.632940108892922
63,0.6365698729582577
64,0.6387250453720508
65,0.6401996370235935
66,0.6436025408348457
67,0.6489337568058077
68,0.650068058076225
69,0.6548321234119783
70,0.6611842105263158
71,0.6632259528130672
72,0.664587114337568
73,0.6616379310344828
74,0.6636796733212341
75,0.6652676950998185
76,0.6669691470054446
77,0.6594827586206896
78,0.6592558983666061
79,0.6696914700544465
80,0.672073502722323
81,0.6696914700544465
82,0.6827359346642469
83,0.6837568058076225
84,0.6727540834845736
85,0.6803539019963702
86,0.6617513611615246
87,0.6718466424682396
88,0.6660617059891107
89,0.6713929219600726
90,0.6887477313974592
91,0.679559891107078
92,0.6817150635208712
93,0.6941923774954628
94,0.690562613430127
95,0.6838702359346642
96,0.6887477313974592
97,0.6929446460980037
98,0.6958938294010889
99,0.6879537205081669
100,0.6992967332123412
101,0.6957803992740472
102,0.7014519056261344
103,0.7026996370235935
104,0.6979355716878403
105,0.7025862068965517
106,0.7002041742286751
107,0.7032667876588021
108,0.6888611615245009
109,0.7045145190562614
110,0.6973684210526315
111,0.7031533575317604
112,0.709505444646098
113,0.707350272232305
114,0.7078039927404719
115,0.7040607985480943
116,0.709051724137931
117,0.7074637023593466
118,0.7122277676950998
119,0.7157441016333939
120,0.7096188747731398
121,0.7131352087114338
122,0.7124546279491834
123,0.7181261343012704
124,0.7175589836660617
125,0.7176724137931034
126,0.7159709618874773
127,0.7058756805807622
128,0.7138157894736842
129,0.7164246823956443
130,0.7193738656987296
131,0.7070099818511797
132,0.7163112522686026
133,0.7225499092558983
134,0.7194872958257713
135,0.713929219600726
136,0.7148366606170599
137,0.7176724137931034
138,0.7222096188747731
139,0.724478221415608
140,0.7242513611615246
141,0.7213021778584392
142,0.7216424682395645
143,0.7224364791288567
144,0.7250453720508166
145,0.7225499092558983
146,0.720508166969147
147,0.7171052631578947
148,0.7175589836660617
149,0.7223230490018149
150,0.7196007259528131
151,0.7232304900181489
152,0.724931941923775
153,0.7232304900181489
154,0.7265199637023594
155,0.7199410163339383
156,0.7262931034482759
157,0.7278811252268602
158,0.7299228675136116
159,0.73241833030853
160,0.7346869328493648
161,0.7349137931034483
162,0.7239110707803993
163,0.7295825771324864
164,0.7266333938294011
165,0.7237976406533575
166,0.7201678765880217
167,0.72005444646098
168,0.7225499092558983
169,0.7245916515426497
170,0.7251588021778584
171,0.7245916515426497
172,0.7225499092558983
173,0.7230036297640653
174,0.7243647912885662
175,0.7216424682395645
176,0.7261796733212341
177,0.7282214156079855
178,0.7257259528130672
179,0.728448275862069
180,0.7309437386569873
181,0.7308303085299456
182,0.7303765880217786
183,0.7292422867513612
184,0.731510889292196
185,0.7321914700544465
186,0.7307168784029038
187,0.7277676950998185
188,0.7272005444646098
189,0.7276542649727767
190,0.729355716878403
191,0.7274274047186933
192,0.7268602540834845
193,0.7262931034482759
194,0.7292422867513612
195,0.7295825771324864
196,0.7278811252268602
197,0.7283348457350273
198,0.7306034482758621
199,0.7329854809437386
200,0.7316243194192378
201,0.7311705989110708
202,0.7277676950998185
203,0.7186932849364791
204,0.7228901996370236
205,0.7258393829401089
206,0.7264065335753176
207,0.7256125226860254
208,0.7275408348457351
209,0.731057168784029
210,0.7282214156079855
211,0.7348003629764065
212,0.7340063520871143
213,0.7303765880217786
214,0.7317377495462795
215,0.7337794918330308
216,0.7316243194192378
217,0.7360480943738656
218,0.7368421052631579
219,0.7349137931034483
220,0.738089836660617
221,0.7388838475499092
222,0.7338929219600726
223,0.7266333938294011
224,0.7298094373865699
225,0.7326451905626135
226,0.7230036297640653
227,0.7304900181488203
228,0.7311705989110708
229,0.7333257713248639
230,0.73502722323049
231,0.7355943738656987
232,0.7338929219600726
233,0.735934664246824
234,0.7352540834845736
235,0.738997277676951
236,0.7376361161524501
237,0.7309437386569873
238,0.7313974591651543
239,0.7343466424682396
240,0.7336660617059891
241,0.7325317604355717
242,0.7273139745916516
243,0.7323049001814882
244,0.7329854809437386
245,0.7378629764065335
246,0.7319646098003629
247,0.7290154264972777
248,0.7328720508166969
249,0.73502722323049
