,0
0,0.6927246153354645
1,0.6915466040372849
2,0.6914204061031342
3,0.6922282576560974
4,0.6927647441625595
5,0.6944368183612823
6,0.6945843547582626
7,0.6934632807970047
8,0.6919949054718018
9,0.6890321522951126
10,0.6849117279052734
11,0.6660583466291428
12,0.666401669383049
13,0.6951803267002106
14,0.6659267246723175
15,0.7015944421291351
16,0.7054584175348282
17,0.6847782135009766
18,0.6728542745113373
19,0.6611183136701584
20,0.67491015791893
21,0.6696325093507767
22,0.6276110708713531
23,0.6722229421138763
24,0.6546357423067093
25,0.6963198482990265
26,0.6642587631940842
27,0.6606972217559814
28,0.6748132109642029
29,0.6943175941705704
30,0.6391707211732864
31,0.6174299716949463
32,0.6816488057374954
33,0.6030215620994568
34,0.6301927268505096
35,0.6414366215467453
36,0.6233430355787277
37,0.6499278694391251
38,0.6539309024810791
39,0.6506074070930481
40,0.6401208937168121
41,0.6634081304073334
42,0.587413564324379
43,0.6501985192298889
44,0.6258096843957901
45,0.6347548067569733
46,0.613304615020752
47,0.6753471046686172
48,0.6357911974191666
49,0.6584663093090057
50,0.6533018946647644
51,0.6766785532236099
52,0.6706164926290512
53,0.6854768693447113
54,0.6064892709255219
55,0.6379101127386093
56,0.5891127735376358
57,0.5938004553318024
58,0.6420681178569794
59,0.6218149960041046
60,0.6494353860616684
61,0.6451593339443207
62,0.7087465673685074
63,0.6183988749980927
64,0.6138771325349808
65,0.6550390422344208
66,0.671992227435112
67,0.6085829883813858
68,0.6418482512235641
69,0.6522346138954163
70,0.6649484187364578
71,0.6568632274866104
72,0.6163245141506195
73,0.6432320922613144
74,0.6345016807317734
75,0.5746217370033264
76,0.6126503646373749
77,0.5440476834774017
78,0.5781845599412918
79,0.592240959405899
80,0.6358705163002014
81,0.5934273898601532
82,0.5684947222471237
83,0.6305330991744995
84,0.5802914723753929
85,0.6170354634523392
86,0.6713991910219193
87,0.6227283179759979
88,0.6378390043973923
89,0.6094376295804977
90,0.6780023574829102
91,0.6180349290370941
92,0.6353224664926529
93,0.6231807991862297
94,0.6056464463472366
95,0.6038688570261002
96,0.6205682307481766
97,0.6212869435548782
98,0.5722999274730682
99,0.6240230351686478
100,0.5783821642398834
101,0.5643119066953659
102,0.5839103311300278
103,0.6058439761400223
104,0.5755453407764435
105,0.5859239548444748
106,0.6033714860677719
107,0.6051722019910812
108,0.5979423671960831
109,0.5949415862560272
110,0.6042342334985733
111,0.6202250868082047
112,0.6245482414960861
113,0.6253057271242142
114,0.5841074138879776
115,0.5435191243886948
116,0.6120821386575699
117,0.6215418726205826
118,0.6197764575481415
119,0.6178133338689804
120,0.639405220746994
121,0.6184059530496597
122,0.6286052465438843
123,0.5989291369915009
124,0.591406837105751
125,0.5839779376983643
126,0.5903012156486511
127,0.5059883818030357
128,0.5818410068750381
129,0.5274933204054832
130,0.5236748978495598
131,0.5935445874929428
132,0.5384219959378242
133,0.4906988963484764
134,0.5517891347408295
135,0.5463678389787674
136,0.5952252596616745
137,0.5826993733644485
138,0.5651441067457199
139,0.5905578136444092
140,0.5773424729704857
141,0.5550506412982941
142,0.5605939701199532
143,0.5723842233419418
144,0.5497050583362579
145,0.5434489101171494
146,0.5532473027706146
147,0.5616403967142105
148,0.5415571928024292
149,0.5316505432128906
150,0.5073140040040016
151,0.5772636830806732
152,0.539821483194828
153,0.5565440133213997
154,0.4897027537226677
155,0.5418329685926437
156,0.5868520885705948
157,0.5747511386871338
158,0.5374013558030128
159,0.5213623717427254
160,0.5615982934832573
161,0.5461964309215546
162,0.5463822707533836
163,0.509464681148529
164,0.4988357797265053
165,0.5524590313434601
166,0.5174465700984001
167,0.5139842629432678
168,0.5332479774951935
169,0.5029527544975281
170,0.4654765799641609
171,0.5374146476387978
172,0.5003095269203186
173,0.5347582697868347
174,0.5014847218990326
175,0.5485286191105843
176,0.5047693848609924
177,0.5028776973485947
178,0.5061652511358261
179,0.5464055389165878
180,0.4858979433774948
181,0.5760462582111359
182,0.5141336843371391
183,0.5352104231715202
184,0.5216053798794746
185,0.4395657703280449
186,0.47488585114479065
187,0.49053362756967545
188,0.49474867433309555
189,0.49379026144742966
190,0.4709576293826103
191,0.5299340486526489
192,0.4936317726969719
193,0.5356569513678551
194,0.4649053141474724
195,0.5616997331380844
196,0.49664589762687683
197,0.47364459931850433
198,0.5111257657408714
199,0.4772273227572441
200,0.46236344426870346
201,0.44341471046209335
202,0.48942936211824417
203,0.4959889054298401
204,0.5179549604654312
205,0.47092459350824356
206,0.5521291196346283
207,0.47665300965309143
208,0.47951867431402206
209,0.5043916553258896
210,0.4865562990307808
211,0.5053690895438194
212,0.46225597709417343
213,0.46311552077531815
214,0.4943300262093544
215,0.48377539962530136
216,0.5031097382307053
217,0.473623551428318
218,0.4923339784145355
219,0.5366549119353294
220,0.477930523455143
221,0.5102988034486771
222,0.4203266501426697
223,0.40779438614845276
224,0.48705679923295975
225,0.4610871374607086
226,0.5570355206727982
227,0.4857013449072838
228,0.48548178374767303
229,0.49250800907611847
230,0.4807528033852577
231,0.502897284924984
232,0.4669297933578491
233,0.500711016356945
234,0.4683784171938896
235,0.5077106729149818
236,0.4297854155302048
237,0.469923235476017
238,0.49354489892721176
239,0.4462057426571846
240,0.44369880110025406
241,0.43380287289619446
242,0.45065781474113464
243,0.46775033324956894
244,0.48359762132167816
245,0.44417862594127655
246,0.4569788724184036
247,0.43090106546878815
248,0.45503978431224823
249,0.4653172716498375
