,0
0,0.5081669691470054
1,0.5081669691470054
2,0.5086206896551724
3,0.5090744101633394
4,0.5099818511796733
5,0.5104355716878403
6,0.5113430127041743
7,0.5172413793103449
8,0.5385662431941923
9,0.5571687840290381
10,0.5607985480943739
11,0.5775862068965517
12,0.5553539019963702
13,0.5458257713248639
14,0.5766787658802178
15,0.5317604355716878
16,0.5657894736842105
17,0.588475499092559
18,0.5930127041742287
19,0.5907441016333939
20,0.5993647912885662
21,0.6048094373865699
22,0.6048094373865699
23,0.6111615245009074
24,0.5939201451905626
25,0.6147912885662432
26,0.6147912885662432
27,0.6197822141560798
28,0.617513611615245
29,0.618421052631579
30,0.6188747731397459
31,0.617059891107078
32,0.6156987295825771
33,0.6243194192377496
34,0.6143375680580763
35,0.6193284936479129
36,0.6211433756805808
37,0.6039019963702359
38,0.6238656987295825
39,0.6234119782214156
40,0.6265880217785844
41,0.6343012704174229
42,0.632940108892922
43,0.6306715063520871
44,0.6415607985480943
45,0.6411070780399274
46,0.6234119782214156
47,0.6288566243194192
48,0.6066243194192378
49,0.6206896551724138
50,0.6247731397459165
51,0.6320326678765881
52,0.6370235934664247
53,0.632486388384755
54,0.6438294010889292
55,0.6361161524500908
56,0.6388384754990926
57,0.6379310344827587
58,0.6297640653357531
59,0.6451905626134301
60,0.6488203266787659
61,0.647005444646098
62,0.6401996370235935
63,0.6542649727767695
64,0.6483666061705989
65,0.6515426497277677
66,0.6533575317604355
67,0.6515426497277677
68,0.6569872958257713
69,0.6651542649727767
70,0.6647005444646098
71,0.6705989110707804
72,0.6651542649727767
73,0.6606170598911071
74,0.6665154264972777
75,0.6524500907441017
76,0.6597096188747731
77,0.6687840290381125
78,0.675589836660617
79,0.6760435571687841
80,0.6719600725952813
81,0.6796733212341198
82,0.6823956442831216
83,0.6792196007259528
84,0.6851179673321234
85,0.6814882032667876
86,0.6656079854809437
87,0.6715063520871143
88,0.6833030852994555
89,0.6864791288566243
90,0.691470054446461
91,0.676497277676951
92,0.6724137931034483
93,0.661524500907441
94,0.6710526315789473
95,0.676950998185118
96,0.6737749546279492
97,0.6828493647912885
98,0.691923774954628
99,0.7014519056261344
100,0.7068965517241379
101,0.6978221415607986
102,0.7082577132486388
103,0.7037205081669692
104,0.7032667876588021
105,0.7118874773139746
106,0.7141560798548094
107,0.7159709618874773
108,0.7273139745916516
109,0.7096188747731398
110,0.7019056261343013
111,0.7068965517241379
112,0.7087114337568058
113,0.6969147005444646
114,0.7114337568058077
115,0.6860254083484574
116,0.70508166969147
117,0.6987295825771325
118,0.70508166969147
119,0.7282214156079855
120,0.7082577132486388
121,0.7078039927404719
122,0.706442831215971
123,0.6928312159709619
124,0.7155172413793104
125,0.7273139745916516
126,0.7268602540834845
127,0.7286751361161524
128,0.7304900181488203
129,0.7286751361161524
130,0.7254990925589837
131,0.7295825771324864
132,0.7404718693284936
133,0.7463702359346642
134,0.75
135,0.7586206896551724
136,0.7627041742286751
137,0.735480943738657
138,0.7527223230490018
139,0.7445553539019963
140,0.7617967332123412
141,0.7450090744101633
142,0.7400181488203267
143,0.7495462794918331
144,0.7313974591651543
145,0.7509074410163339
146,0.7481851179673321
147,0.7418330308529946
148,0.7309437386569873
149,0.7422867513611615
150,0.7422867513611615
151,0.7486388384754991
152,0.7617967332123412
153,0.7617967332123412
154,0.7708711433756806
155,0.7758620689655172
156,0.7695099818511797
157,0.7586206896551724
158,0.7667876588021778
159,0.778584392014519
160,0.7813067150635209
161,0.77994555353902
162,0.7899274047186933
163,0.7881125226860254
164,0.7813067150635209
165,0.7844827586206896
166,0.7840290381125227
167,0.7754083484573503
168,0.7735934664246824
169,0.7726860254083484
170,0.7767695099818511
171,0.7781306715063521
172,0.7840290381125227
173,0.794010889292196
174,0.7781306715063521
175,0.7831215970961888
176,0.765426497277677
177,0.7763157894736842
178,0.77994555353902
179,0.7908348457350273
180,0.7862976406533575
181,0.7858439201451906
182,0.8049001814882033
183,0.79491833030853
184,0.8039927404718693
185,0.8062613430127041
186,0.8017241379310345
187,0.8098911070780399
188,0.8144283121597096
189,0.8162431941923775
190,0.8135208711433757
191,0.8212341197822142
192,0.8162431941923775
193,0.8112522686025408
194,0.8162431941923775
195,0.8171506352087115
196,0.7980943738656987
197,0.8144283121597096
198,0.8257713248638838
199,0.823049001814882
200,0.8312159709618875
201,0.8239564428312159
202,0.8207803992740472
203,0.8266787658802178
204,0.824410163339383
205,0.8239564428312159
206,0.8262250453720508
207,0.823502722323049
208,0.8343920145190563
209,0.8139745916515426
210,0.8275862068965517
211,0.8275862068965517
212,0.8284936479128857
213,0.8266787658802178
214,0.8266787658802178
215,0.8325771324863884
216,0.8253176043557169
217,0.8330308529945554
218,0.8443738656987296
219,0.838475499092559
220,0.8407441016333939
221,0.8439201451905626
222,0.8461887477313974
223,0.8502722323049002
224,0.8470961887477314
225,0.8461887477313974
226,0.8411978221415608
227,0.8411978221415608
228,0.8343920145190563
229,0.8348457350272233
230,0.8452813067150635
231,0.8448275862068966
232,0.8452813067150635
233,0.838021778584392
234,0.8448275862068966
235,0.8498185117967332
236,0.8493647912885662
237,0.852087114337568
238,0.8557168784029038
239,0.8552631578947368
240,0.854355716878403
241,0.8566243194192378
242,0.8575317604355717
243,0.8539019963702359
244,0.8507259528130672
245,0.8588929219600726
246,0.8557168784029038
247,0.854355716878403
248,0.8598003629764065
249,0.8593466424682396
