,0
0,0.4988045427375971
1,0.5038852361028093
2,0.5075712293285515
3,0.516288105200239
4,0.5089659294680215
5,0.5163877266387726
6,0.5218170950388523
7,0.5205718270571827
8,0.5218170950388523
9,0.5222155807929867
10,0.5228631201434548
11,0.5239589559673241
12,0.5224646343893206
13,0.5252540346682606
14,0.5250049810719267
15,0.5276947599123332
16,0.5282924885435346
17,0.5313309424188085
18,0.5339210998206814
19,0.535415421398685
20,0.5349173142060172
21,0.5376070930464236
22,0.5379557680812911
23,0.5410440326758318
24,0.5466228332337119
25,0.5458258617254433
26,0.5703327356047021
27,0.5797469615461247
28,0.6134190077704722
29,0.6457461645746164
30,0.7212592149830643
31,0.7621538155010958
32,0.7622036262203626
33,0.7921398684997011
34,0.810121538155011
35,0.8125124526798166
36,0.818738792588165
37,0.8070332735604702
38,0.8079796772265392
39,0.8147041243275552
40,0.8142558278541542
41,0.8185395497110979
42,0.8142558278541542
43,0.8076808129109384
44,0.8166965530982268
45,0.8220263000597728
46,0.8253636182506475
47,0.823869296672644
48,0.8207312213588365
49,0.8115660490137477
50,0.8176429567642957
51,0.8272564255827854
52,0.8281032078103208
53,0.8284518828451883
54,0.8303446901773262
55,0.8270571827057183
56,0.8249153217772465
57,0.8260609683203826
58,0.8287009364415222
59,0.8300458258617255
60,0.8332835226140666
61,0.828501693564455
62,0.8278541542139869
63,0.8286013150029886
64,0.8341303048416019
65,0.8338314405260012
66,0.8360231121737398
67,0.8370193265590755
68,0.8371687587168759
69,0.8353755728232716
70,0.8343295477186691
71,0.837617055190277
72,0.8359234907352062
73,0.8370691372783423
74,0.8379657302251444
75,0.838065351663678
76,0.8372185694361427
77,0.8368698944012751
78,0.8347280334728033
79,0.8374676230324766
80,0.8384140266985455
81,0.8387128910141463
82,0.8342299262801355
83,0.8358736800159394
84,0.8382147838214784
85,0.8370691372783423
86,0.8347778441920701
87,0.8368698944012751
88,0.8369197051205419
89,0.8378661087866108
90,0.8381649731022116
91,0.838314405260012
92,0.8385634588563459
93,0.8367702729627415
94,0.8376668659095438
95,0.8385634588563459
96,0.8396592946802152
97,0.8383642159792788
98,0.8382147838214784
99,0.838065351663678
100,0.839709105399482
101,0.8396592946802152
102,0.8405060769077506
103,0.8389121338912134
104,0.8379657302251444
105,0.8370193265590755
106,0.8400079697150827
107,0.8405060769077506
108,0.8386630802948795
109,0.8398087268380156
110,0.8396094839609484
111,0.8399083482765491
112,0.8396592946802152
113,0.8399083482765491
114,0.8394102410838813
115,0.8392109982068141
116,0.8385136481370791
117,0.8398087268380156
118,0.8402570233114166
119,0.8404562661884838
120,0.8403566447499502
121,0.8408049412233513
122,0.840854751942618
123,0.8402570233114166
124,0.8400079697150827
125,0.8391611874875473
126,0.8404562661884838
127,0.8400079697150827
128,0.8395098625224148
129,0.8404562661884838
130,0.8417015341701534
131,0.8413528591352859
132,0.8402570233114166
133,0.8400577804343494
134,0.8405060769077506
135,0.8413528591352859
136,0.8413030484160191
137,0.8412034269774855
138,0.8419505877664873
139,0.8421000199242877
140,0.8406555090655509
141,0.841103805538952
142,0.8419505877664873
143,0.8408049412233513
144,0.8410539948196852
145,0.8395098625224148
146,0.8390117553297469
147,0.8413528591352859
148,0.8415521020123531
149,0.8419007770472205
150,0.8413528591352859
151,0.8426977485554892
152,0.8421498306435545
153,0.8427973699940227
154,0.8425483163976888
155,0.8423490735206216
156,0.8423490735206216
157,0.8416019127316199
158,0.8419007770472205
159,0.841801155608687
160,0.843195855748157
161,0.8432456664674238
162,0.8436939629408249
163,0.8432456664674238
164,0.8421000199242877
165,0.8415521020123531
166,0.8417015341701534
167,0.8414524805738195
168,0.8403068340306834
169,0.8413528591352859
170,0.8407551305040845
171,0.842249452082088
172,0.8420003984857541
173,0.8402570233114166
174,0.8385136481370791
175,0.8420003984857541
176,0.842946802151823
177,0.842747559274756
178,0.8432456664674238
179,0.8427973699940227
180,0.8435445307830245
181,0.8432456664674238
182,0.842498505678422
183,0.8395098625224148
184,0.8418509663279538
185,0.8436441522215581
186,0.842249452082088
187,0.8437935843793585
188,0.843893205817892
189,0.842249452082088
190,0.8421000199242877
191,0.8422992628013548
192,0.8420502092050209
193,0.8435445307830245
194,0.8437935843793585
195,0.8427973699940227
196,0.8429966128710898
197,0.8434449093444909
198,0.841801155608687
199,0.8434449093444909
200,0.8446403666068938
201,0.8423490735206216
202,0.840854751942618
203,0.8425483163976888
204,0.8435445307830245
205,0.844590555887627
206,0.8442916915720263
207,0.8442916915720263
208,0.8439430165371588
209,0.8443415022912931
210,0.8439928272564255
211,0.8443415022912931
212,0.8437935843793585
213,0.843893205817892
214,0.8444909344490934
215,0.8445407451683602
216,0.8446901773261606
217,0.8445407451683602
218,0.844839609483961
219,0.8443913130105599
220,0.8430962343096234
221,0.8439430165371588
222,0.8439430165371588
223,0.8451384737995616
224,0.8447399880454274
225,0.844590555887627
226,0.8441920701334927
227,0.8439430165371588
228,0.8436939629408249
229,0.8424486949591552
230,0.8452380952380952
231,0.8451384737995616
232,0.8451384737995616
233,0.8440426379756923
234,0.8453377166766288
235,0.8447399880454274
236,0.8444411237298266
237,0.8446901773261606
238,0.845038852361028
239,0.8438433950986253
240,0.8448894202032278
241,0.8443913130105599
242,0.843893205817892
243,0.843893205817892
244,0.8435943415022913
245,0.8430464235903566
246,0.8442916915720263
247,0.8434947200637577
248,0.8440924486949591
249,0.8445407451683602
